Depth,Damage,Type,,,,,,,,,,
1.66,0.0474720710999415,5,,,,,,,,,,
1.67,0.0485241349485014,5,,,,,,,,,,
1.68,0.0495802880223398,5,,,,,,,,,,
1.69,0.0506399246543843,5,,,,,,,,,,
1.70,0.0517024391775626,5,,,,,,,,,,
1.71,0.0527672259248023,5,,,,,,,,,,
1.72,0.0538336792290312,5,,,,,,,,,,
1.73,0.0549011934231769,5,,,,,,,,,,
1.74,0.0559691628401671,5,,,,,,,,,,
1.75,0.0570369818129295,5,,,,,,,,,,
1.76,0.0581040446743917,5,,,,,,,,,,
1.77,0.0591697457574815,5,,,,,,,,,,
1.78,0.0602334793951265,5,,,,,,,,,,
1.79,0.0612946399202545,5,,,,,,,,,,
1.80,0.062352621665793,5,,,,,,,,,,
1.81,0.0634068189646697,5,,,,,,,,,,
1.82,0.0644566261498124,5,,,,,,,,,,
1.83,0.0655014375541487,5,,,,,,,,,,
1.84,0.0665406475106064,5,,,,,,,,,,
1.85,0.067573650352113,5,,,,,,,,,,
1.86,0.0685998404115963,5,,,,,,,,,,
1.87,0.0696186120219839,5,,,,,,,,,,
1.88,0.0706293595162035,5,,,,,,,,,,
1.89,0.0716314772271829,5,,,,,,,,,,
1.90,0.0726245784824972,5,,,,,,,,,,
1.91,0.0736094399662356,5,,,,,,,,,,
1.92,0.0745872231684801,5,,,,,,,,,,
1.93,0.0755590898247115,5,,,,,,,,,,
1.94,0.0765262016704102,5,,,,,,,,,,
1.95,0.0774897204410567,5,,,,,,,,,,
1.96,0.0784508078721316,5,,,,,,,,,,
1.97,0.0794106256991152,5,,,,,,,,,,
1.98,0.0803703356574882,5,,,,,,,,,,
1.99,0.081331099482731,5,,,,,,,,,,
2.00,0.0822940789103241,5,,,,,,,,,,
2.01,0.0832604356757481,5,,,,,,,,,,
2.02,0.0842313315144834,5,,,,,,,,,,
2.03,0.0852079281620107,5,,,,,,,,,,
2.04,0.0861913873538103,5,,,,,,,,,,
2.05,0.0871828708253627,5,,,,,,,,,,
2.06,0.0881835403121485,5,,,,,,,,,,
2.07,0.0891945575496483,5,,,,,,,,,,
2.08,0.0902170842733424,5,,,,,,,,,,
2.09,0.0912522822187114,5,,,,,,,,,,
2.10,0.0923013131212359,5,,,,,,,,,,
2.11,0.0933653387163962,5,,,,,,,,,,
2.12,0.094445520739673,5,,,,,,,,,,
2.13,0.0955430209265467,5,,,,,,,,,,
2.14,0.0966590010124978,5,,,,,,,,,,
2.15,0.0977946227330069,5,,,,,,,,,,
2.16,0.0989510478235545,5,,,,,,,,,,
2.17,0.100129438019621,5,,,,,,,,,,
2.18,0.101330955056687,5,,,,,,,,,,
2.19,0.102556760670233,5,,,,,,,,,,
2.20,0.103808016595739,5,,,,,,,,,,
2.21,0.105085613974471,5,,,,,,,,,,
2.22,0.106388936730923,5,,,,,,,,,,
2.23,0.107716847102573,5,,,,,,,,,,
2.24,0.109068206822093,5,,,,,,,,,,
2.25,0.110441877622158,5,,,,,,,,,,
2.26,0.111836721235441,5,,,,,,,,,,
2.27,0.113251599394615,5,,,,,,,,,,
2.28,0.114685373832354,5,,,,,,,,,,
2.29,0.116136906281332,5,,,,,,,,,,
2.30,0.11760505847422,5,,,,,,,,,,
2.31,0.119088692143694,5,,,,,,,,,,
2.32,0.120586669022426,5,,,,,,,,,,
2.33,0.12209785084309,5,,,,,,,,,,
2.34,0.12362109933836,5,,,,,,,,,,
2.35,0.125155276240908,5,,,,,,,,,,
2.36,0.126699243283408,5,,,,,,,,,,
2.37,0.128251862198533,5,,,,,,,,,,
2.38,0.129811994718958,5,,,,,,,,,,
2.39,0.131378502577355,5,,,,,,,,,,
2.40,0.132950247506398,5,,,,,,,,,,
2.41,0.13452609123876,5,,,,,,,,,,
2.42,0.136104895507115,5,,,,,,,,,,
2.43,0.137685522044136,5,,,,,,,,,,
2.44,0.139266832582497,5,,,,,,,,,,
2.45,0.14084768885487,5,,,,,,,,,,
2.46,0.14242695259393,5,,,,,,,,,,
2.47,0.144003485532349,5,,,,,,,,,,
2.48,0.145576149402802,5,,,,,,,,,,
2.49,0.147143805937962,5,,,,,,,,,,
2.50,0.148705316870501,5,,,,,,,,,,
2.51,0.150259543933094,5,,,,,,,,,,
2.52,0.151805514338023,5,,,,,,,,,,
2.53,0.153343222013219,5,,,,,,,,,,
2.54,0.154873010923006,5,,,,,,,,,,
2.55,0.156395225515812,5,,,,,,,,,,
2.56,0.157910210240068,5,,,,,,,,,,
2.57,0.159418309544202,5,,,,,,,,,,
2.58,0.160919867876643,5,,,,,,,,,,
2.59,0.16241522968582,5,,,,,,,,,,
2.60,0.163904739420163,5,,,,,,,,,,
2.61,0.1653887415281,5,,,,,,,,,,
2.62,0.166867580458061,5,,,,,,,,,,
2.63,0.168341600658475,5,,,,,,,,,,
2.64,0.169811146577771,5,,,,,,,,,,
2.65,0.171276562664379,5,,,,,,,,,,
2.66,0.172738193366726,5,,,,,,,,,,
2.67,0.174196383133243,5,,,,,,,,,,
2.68,0.175651476412358,5,,,,,,,,,,
2.69,0.177103817652501,5,,,,,,,,,,
2.70,0.178553751302101,5,,,,,,,,,,
2.71,0.180001621809587,5,,,,,,,,,,
2.72,0.181447773623388,5,,,,,,,,,,
2.73,0.182892551191933,5,,,,,,,,,,
2.74,0.184336298963651,5,,,,,,,,,,
2.75,0.185779361386972,5,,,,,,,,,,
2.76,0.187222082910324,5,,,,,,,,,,
2.77,0.188664807982137,5,,,,,,,,,,
2.78,0.19010788105084,5,,,,,,,,,,
2.79,0.191551646564861,5,,,,,,,,,,
2.80,0.192996448972631,5,,,,,,,,,,
2.81,0.194442632722578,5,,,,,,,,,,
2.82,0.195890542263131,5,,,,,,,,,,
2.83,0.19734052204272,5,,,,,,,,,,
2.84,0.198792916509774,5,,,,,,,,,,
2.85,0.200248070112721,5,,,,,,,,,,
2.86,0.201706327299991,5,,,,,,,,,,
2.87,0.203168032520013,5,,,,,,,,,,
2.88,0.204633530221216,5,,,,,,,,,,
2.89,0.206103164852029,5,,,,,,,,,,
2.90,0.207577280860882,5,,,,,,,,,,
2.91,0.209056222696203,5,,,,,,,,,,
2.92,0.210540334806422,5,,,,,,,,,,
2.93,0.212029961639967,5,,,,,,,,,,
2.94,0.213525447645269,5,,,,,,,,,,
2.95,0.215027137270755,5,,,,,,,,,,
2.96,0.216535374964856,5,,,,,,,,,,
2.97,0.218050505175999,5,,,,,,,,,,
2.98,0.219572872352616,5,,,,,,,,,,
2.99,0.221102820943133,5,,,,,,,,,,
3.00,0.222640695395982,5,,,,,,,,,,
3.01,0.22418684015959,5,,,,,,,,,,
3.02,0.225741599682387,5,,,,,,,,,,
3.03,0.227305318412802,5,,,,,,,,,,
3.04,0.228878340799265,5,,,,,,,,,,
3.05,0.230461011290203,5,,,,,,,,,,
3.06,0.232053674334048,5,,,,,,,,,,
3.07,0.233656674379226,5,,,,,,,,,,
3.08,0.235270355874169,5,,,,,,,,,,
3.09,0.236895063267304,5,,,,,,,,,,
3.10,0.238531141007061,5,,,,,,,,,,
3.11,0.240178933541869,5,,,,,,,,,,
3.12,0.241838785320157,5,,,,,,,,,,
3.13,0.243511040790355,5,,,,,,,,,,
3.14,0.245196044400891,5,,,,,,,,,,
3.15,0.24689397472362,5,,,,,,,,,,
3.16,0.248603941666746,5,,,,,,,,,,
3.17,0.25032463144904,5,,,,,,,,,,
3.18,0.252054729226069,5,,,,,,,,,,
3.19,0.253792920153396,5,,,,,,,,,,
3.20,0.255537889386587,5,,,,,,,,,,
3.21,0.257288322081205,5,,,,,,,,,,
3.22,0.259042903392815,5,,,,,,,,,,
3.23,0.260800318476983,5,,,,,,,,,,
3.24,0.262559252489272,5,,,,,,,,,,
3.25,0.264318390585247,5,,,,,,,,,,
3.26,0.266076417920473,5,,,,,,,,,,
3.27,0.267832019650514,5,,,,,,,,,,
3.28,0.269583880930935,5,,,,,,,,,,
3.29,0.2713306869173,5,,,,,,,,,,
3.30,0.273071122765175,5,,,,,,,,,,
3.31,0.274804020266811,5,,,,,,,,,,
3.32,0.276529179939739,5,,,,,,,,,,
3.33,0.278246795240601,5,,,,,,,,,,
3.34,0.279957060749247,5,,,,,,,,,,
3.35,0.28166017104553,5,,,,,,,,,,
3.36,0.2833563207093,5,,,,,,,,,,
3.37,0.285045704320411,5,,,,,,,,,,
3.38,0.286728516458714,5,,,,,,,,,,
3.39,0.28840495170406,5,,,,,,,,,,
3.40,0.290075204636301,5,,,,,,,,,,
3.41,0.291739469835289,5,,,,,,,,,,
3.42,0.293397941880875,5,,,,,,,,,,
3.43,0.295050815352912,5,,,,,,,,,,
3.44,0.29669828483125,5,,,,,,,,,,
3.45,0.298340544895743,5,,,,,,,,,,
3.46,0.299977764571748,5,,,,,,,,,,
3.47,0.301609940026372,5,,,,,,,,,,
3.48,0.303236995798987,5,,,,,,,,,,
3.49,0.304858856199068,5,,,,,,,,,,
3.50,0.306475445536088,5,,,,,,,,,,
3.51,0.308086688119521,5,,,,,,,,,,
3.52,0.309692508258842,5,,,,,,,,,,
3.53,0.311292830263523,5,,,,,,,,,,
3.54,0.31288757844304,5,,,,,,,,,,
3.55,0.314476677106865,5,,,,,,,,,,
3.56,0.316060050564474,5,,,,,,,,,,
3.57,0.31763762312534,5,,,,,,,,,,
3.58,0.319209319098936,5,,,,,,,,,,
3.59,0.320775062794737,5,,,,,,,,,,
3.60,0.322334778522217,5,,,,,,,,,,
3.61,0.32388839059085,5,,,,,,,,,,
3.62,0.32543582331011,5,,,,,,,,,,
3.63,0.32697700098947,5,,,,,,,,,,
3.64,0.328511847938405,5,,,,,,,,,,
3.65,0.330040288466389,5,,,,,,,,,,
3.66,0.331562246882895,5,,,,,,,,,,
3.67,0.333077647497397,5,,,,,,,,,,
3.68,0.33458641461937,5,,,,,,,,,,
3.69,0.336088472558287,5,,,,,,,,,,
3.70,0.337583745623623,5,,,,,,,,,,
3.71,0.339072158124851,5,,,,,,,,,,
3.72,0.340553634371445,5,,,,,,,,,,
3.73,0.342028098672879,5,,,,,,,,,,
3.74,0.343495475338628,5,,,,,,,,,,
3.75,0.344955688678165,5,,,,,,,,,,
3.76,0.346408663000963,5,,,,,,,,,,
3.77,0.347854340851465,5,,,,,,,,,,
3.78,0.349292794338891,5,,,,,,,,,,
3.79,0.350724151668521,5,,,,,,,,,,
3.80,0.352148541270566,5,,,,,,,,,,
3.81,0.353566091575232,5,,,,,,,,,,
3.82,0.35497693101273,5,,,,,,,,,,
3.83,0.356381188013267,5,,,,,,,,,,
3.84,0.357778991007054,5,,,,,,,,,,
3.85,0.359170468424297,5,,,,,,,,,,
3.86,0.360555748695207,5,,,,,,,,,,
3.87,0.361934960249992,5,,,,,,,,,,
3.88,0.363308231518861,5,,,,,,,,,,
3.89,0.364675690932022,5,,,,,,,,,,
3.90,0.366037466919684,5,,,,,,,,,,
3.91,0.367393687912057,5,,,,,,,,,,
3.92,0.368744482339348,5,,,,,,,,,,
3.93,0.370089978631767,5,,,,,,,,,,
3.94,0.371430305219522,5,,,,,,,,,,
3.95,0.372765590532822,5,,,,,,,,,,
3.96,0.374095963001877,5,,,,,,,,,,
3.97,0.375421551056894,5,,,,,,,,,,
3.98,0.376742483128082,5,,,,,,,,,,
3.99,0.378058887645651,5,,,,,,,,,,
4.00,0.379370893039808,5,,,,,,,,,,
4.01,0.380678627740763,5,,,,,,,,,,
4.02,0.381982220178725,5,,,,,,,,,,
4.03,0.383281798783902,5,,,,,,,,,,
4.04,0.384577491986503,5,,,,,,,,,,
4.05,0.385869428216737,5,,,,,,,,,,
4.06,0.387157735904812,5,,,,,,,,,,
4.07,0.388442543480938,5,,,,,,,,,,
4.08,0.389723979375323,5,,,,,,,,,,
4.09,0.391002172018175,5,,,,,,,,,,
4.10,0.392277249839705,5,,,,,,,,,,
4.11,0.393549341270119,5,,,,,,,,,,
4.12,0.394818574739628,5,,,,,,,,,,
4.13,0.39608507867844,5,,,,,,,,,,
4.14,0.397348981516764,5,,,,,,,,,,
4.15,0.398610411684807,5,,,,,,,,,,
4.16,0.399869497612781,5,,,,,,,,,,
4.17,0.401126367730892,5,,,,,,,,,,
4.18,0.40238115046935,5,,,,,,,,,,
4.19,0.403633974258364,5,,,,,,,,,,
4.20,0.404884967528142,5,,,,,,,,,,
4.21,0.406134258708892,5,,,,,,,,,,
4.22,0.407381976230825,5,,,,,,,,,,
4.23,0.408628248524149,5,,,,,,,,,,
4.24,0.409873204019072,5,,,,,,,,,,
4.25,0.411116971145803,5,,,,,,,,,,
4.26,0.412359678334551,5,,,,,,,,,,
4.27,0.413601454015524,5,,,,,,,,,,
4.28,0.414842426618932,5,,,,,,,,,,
4.29,0.416082724574983,5,,,,,,,,,,
4.30,0.417322476313887,5,,,,,,,,,,
4.31,0.418561810265851,5,,,,,,,,,,
4.32,0.419800854861084,5,,,,,,,,,,
4.33,0.421039738529796,5,,,,,,,,,,
4.34,0.422278589702195,5,,,,,,,,,,
4.35,0.42351753680849,5,,,,,,,,,,
4.36,0.424756708278889,5,,,,,,,,,,
4.37,0.425996232543602,5,,,,,,,,,,
4.38,0.427236238032836,5,,,,,,,,,,
4.39,0.428476853176802,5,,,,,,,,,,
4.40,0.429718227535817,5,,,,,,,,,,
4.41,0.43096067684483,5,,,,,,,,,,
4.42,0.432204595424317,5,,,,,,,,,,
4.43,0.433450378062437,5,,,,,,,,,,
4.44,0.434698419547346,5,,,,,,,,,,
4.45,0.435949114667204,5,,,,,,,,,,
4.46,0.437202858210169,5,,,,,,,,,,
4.47,0.438460044964397,5,,,,,,,,,,
4.48,0.439721069718049,5,,,,,,,,,,
4.49,0.440986327259281,5,,,,,,,,,,
4.50,0.442256212376252,5,,,,,,,,,,
4.51,0.44353111985712,5,,,,,,,,,,
4.52,0.444811444490042,5,,,,,,,,,,
4.53,0.446097581063178,5,,,,,,,,,,
4.54,0.447389924364684,5,,,,,,,,,,
4.55,0.44868886918272,5,,,,,,,,,,
4.56,0.449994810305443,5,,,,,,,,,,
4.57,0.451308142521011,5,,,,,,,,,,
4.58,0.452629260617583,5,,,,,,,,,,
4.59,0.453958559383316,5,,,,,,,,,,
4.60,0.455296433606368,5,,,,,,,,,,
4.61,0.456643278074898,5,,,,,,,,,,
4.62,0.457999487577064,5,,,,,,,,,,
4.63,0.459365456901023,5,,,,,,,,,,
4.64,0.460741580834934,5,,,,,,,,,,
4.65,0.462128254166955,5,,,,,,,,,,
4.66,0.463525871685244,5,,,,,,,,,,
4.67,0.464934828177959,5,,,,,,,,,,
4.68,0.466355518433258,5,,,,,,,,,,
4.69,0.467788337239299,5,,,,,,,,,,
4.70,0.469233679384241,5,,,,,,,,,,
4.71,0.470691674644804,5,,,,,,,,,,
4.72,0.472160260034637,5,,,,,,,,,,
4.73,0.473636290020751,5,,,,,,,,,,
4.74,0.475116611421934,5,,,,,,,,,,
4.75,0.476598071056972,5,,,,,,,,,,
4.76,0.478077515744654,5,,,,,,,,,,
4.77,0.479551792303767,5,,,,,,,,,,
4.78,0.481017747553096,5,,,,,,,,,,
4.79,0.48247222831143,5,,,,,,,,,,
4.80,0.483912081397556,5,,,,,,,,,,
4.81,0.48533415363026,5,,,,,,,,,,
4.82,0.48673529182833,5,,,,,,,,,,
4.83,0.488112342810553,5,,,,,,,,,,
4.84,0.489462153395717,5,,,,,,,,,,
4.85,0.490781570402607,5,,,,,,,,,,
4.86,0.492067440650012,5,,,,,,,,,,
4.87,0.493317162183433,5,,,,,,,,,,
4.88,0.49453281634489,5,,,,,,,,,,
4.89,0.495718848221488,5,,,,,,,,,,
4.90,0.496879721057103,5,,,,,,,,,,
4.91,0.498019898095613,5,,,,,,,,,,
4.92,0.499143842580895,5,,,,,,,,,,
4.93,0.500256017756826,5,,,,,,,,,,
4.94,0.501360886867285,5,,,,,,,,,,
4.95,0.502462913156148,5,,,,,,,,,,
4.96,0.503566559867293,5,,,,,,,,,,
4.97,0.504676290244597,5,,,,,,,,,,
4.98,0.505796567531938,5,,,,,,,,,,
4.99,0.506931854973193,5,,,,,,,,,,
5.00,0.508086615812239,5,,,,,,,,,,
5.01,0.509265313292954,5,,,,,,,,,,
5.02,0.510472033982663,5,,,,,,,,,,
5.03,0.511707583229017,5,,,,,,,,,,
5.04,0.512971075739069,5,,,,,,,,,,
5.05,0.514261612212937,5,,,,,,,,,,
5.06,0.515578293350737,5,,,,,,,,,,
5.07,0.516920219852587,5,,,,,,,,,,
5.08,0.518286492418604,5,,,,,,,,,,
5.09,0.519676211748905,5,,,,,,,,,,
5.10,0.521088478543607,5,,,,,,,,,,
5.11,0.522522393502828,5,,,,,,,,,,
5.12,0.523977057326683,5,,,,,,,,,,
5.13,0.525451570715291,5,,,,,,,,,,
5.14,0.526945034368768,5,,,,,,,,,,
5.15,0.528456548987232,5,,,,,,,,,,
5.16,0.5299852152708,5,,,,,,,,,,
5.17,0.531530133919588,5,,,,,,,,,,
5.18,0.533090405633714,5,,,,,,,,,,
5.19,0.534665131113295,5,,,,,,,,,,
5.20,0.536253411058449,5,,,,,,,,,,
5.21,0.537854346169291,5,,,,,,,,,,
5.22,0.53946703714594,5,,,,,,,,,,
5.23,0.541090584688512,5,,,,,,,,,,
5.24,0.542724089497124,5,,,,,,,,,,
5.25,0.544366652271894,5,,,,,,,,,,
5.26,0.546017373712939,5,,,,,,,,,,
5.27,0.547675354520375,5,,,,,,,,,,
5.28,0.54933969539432,5,,,,,,,,,,
5.29,0.551009497034891,5,,,,,,,,,,
5.30,0.552683860142206,5,,,,,,,,,,
5.31,0.55436188541638,5,,,,,,,,,,
5.32,0.556042673557532,5,,,,,,,,,,
5.33,0.557725325265778,5,,,,,,,,,,
5.34,0.559409015468378,5,,,,,,,,,,
5.35,0.561093601436061,5,,,,,,,,,,
5.36,0.562779307774895,5,,,,,,,,,,
5.37,0.564466362638234,5,,,,,,,,,,
5.38,0.566154994179428,5,,,,,,,,,,
5.39,0.567845430551829,5,,,,,,,,,,
5.40,0.56953789990879,5,,,,,,,,,,
5.41,0.571232630403662,5,,,,,,,,,,
5.42,0.572929850189796,5,,,,,,,,,,
5.43,0.574629787420545,5,,,,,,,,,,
5.44,0.576332670249262,5,,,,,,,,,,
5.45,0.578038726829296,5,,,,,,,,,,
5.46,0.579748185314001,5,,,,,,,,,,
5.47,0.581461273856728,5,,,,,,,,,,
5.48,0.583178220610828,5,,,,,,,,,,
5.49,0.584899253729655,5,,,,,,,,,,
5.50,0.586624601366559,5,,,,,,,,,,
5.51,0.588354491674893,5,,,,,,,,,,
5.52,0.590089152808008,5,,,,,,,,,,
5.53,0.591828812919256,5,,,,,,,,,,
5.54,0.593573700161989,5,,,,,,,,,,
5.55,0.595324042689559,5,,,,,,,,,,
5.56,0.597080068655317,5,,,,,,,,,,
5.57,0.598842006212616,5,,,,,,,,,,
5.58,0.600610083514808,5,,,,,,,,,,
5.59,0.602384528715243,5,,,,,,,,,,
5.60,0.604165569967275,5,,,,,,,,,,
5.61,0.605953435424254,5,,,,,,,,,,
5.62,0.607748353239533,5,,,,,,,,,,
5.63,0.609550551566463,5,,,,,,,,,,
5.64,0.611360258558397,5,,,,,,,,,,
5.65,0.613177677731745,5,,,,,,,,,,
5.66,0.615002773822607,5,,,,,,,,,,
5.67,0.616835377475956,5,,,,,,,,,,
5.68,0.618675317848926,5,,,,,,,,,,
5.69,0.620522424098649,5,,,,,,,,,,
5.70,0.62237652538226,5,,,,,,,,,,
5.71,0.624237450856891,5,,,,,,,,,,
5.72,0.626105029679676,5,,,,,,,,,,
5.73,0.627979091007748,5,,,,,,,,,,
5.74,0.62985946399824,5,,,,,,,,,,
5.75,0.631745977808287,5,,,,,,,,,,
5.76,0.63363846159502,5,,,,,,,,,,
5.77,0.635536744515574,5,,,,,,,,,,
5.78,0.637440655727082,5,,,,,,,,,,
5.79,0.639350024386676,5,,,,,,,,,,
5.80,0.641264679651491,5,,,,,,,,,,
5.81,0.64318445067866,5,,,,,,,,,,
5.82,0.645109166625316,5,,,,,,,,,,
5.83,0.647038656648593,5,,,,,,,,,,
5.84,0.648972749905623,5,,,,,,,,,,
5.85,0.65091127555354,5,,,,,,,,,,
5.86,0.652854062749477,5,,,,,,,,,,
5.87,0.654800940650568,5,,,,,,,,,,
5.88,0.656751738413946,5,,,,,,,,,,
5.89,0.658706285196745,5,,,,,,,,,,
5.90,0.660664410156097,5,,,,,,,,,,
5.91,0.662625942449136,5,,,,,,,,,,
5.92,0.664590711232995,5,,,,,,,,,,
5.93,0.666558545664809,5,,,,,,,,,,
5.94,0.668529274901709,5,,,,,,,,,,
5.95,0.670502728100829,5,,,,,,,,,,
5.96,0.672478734419302,5,,,,,,,,,,
5.97,0.674457123014263,5,,,,,,,,,,
5.98,0.676437723042844,5,,,,,,,,,,
5.99,0.678420363662179,5,,,,,,,,,,
6.00,0.6804048740294,5,,,,,,,,,,
6.01,0.682391083301642,5,,,,,,,,,,
6.02,0.684378820636037,5,,,,,,,,,,
6.03,0.686367915189719,5,,,,,,,,,,
6.04,0.688358196119822,5,,,,,,,,,,
6.05,0.690349492583477,5,,,,,,,,,,
6.06,0.69234163373782,5,,,,,,,,,,
6.07,0.694334448739983,5,,,,,,,,,,
6.08,0.696327766747099,5,,,,,,,,,,
6.09,0.698321416916302,5,,,,,,,,,,
6.10,0.700315228404726,5,,,,,,,,,,
6.11,0.702309030369502,5,,,,,,,,,,
6.12,0.704302651967766,5,,,,,,,,,,
6.13,0.706295922356649,5,,,,,,,,,,
6.14,0.708288670693286,5,,,,,,,,,,
6.15,0.71028072613481,5,,,,,,,,,,
6.16,0.712271917838354,5,,,,,,,,,,
6.17,0.714262074961051,5,,,,,,,,,,
6.18,0.716251026660035,5,,,,,,,,,,
6.19,0.718238602092439,5,,,,,,,,,,
6.20,0.720224630415397,5,,,,,,,,,,
6.21,0.722208940786041,5,,,,,,,,,,
6.22,0.724191362361505,5,,,,,,,,,,
6.23,0.726171724298923,5,,,,,,,,,,
6.24,0.728149855755427,5,,,,,,,,,,
6.25,0.730125585888151,5,,,,,,,,,,
6.26,0.732098743854229,5,,,,,,,,,,
6.27,0.734069173274842,5,,,,,,,,,,
6.28,0.736036873984357,5,,,,,,,,,,
6.29,0.738001941209193,5,,,,,,,,,,
6.30,0.739964471540102,5,,,,,,,,,,
6.31,0.74192456156783,5,,,,,,,,,,
6.32,0.743882307883128,5,,,,,,,,,,
6.33,0.745837807076742,5,,,,,,,,,,
6.34,0.747791155739423,5,,,,,,,,,,
6.35,0.749742450461919,5,,,,,,,,,,
6.36,0.751691787834979,5,,,,,,,,,,
6.37,0.753639264449352,5,,,,,,,,,,
6.38,0.755584976895785,5,,,,,,,,,,
6.39,0.757529021765029,5,,,,,,,,,,
6.40,0.759471495647831,5,,,,,,,,,,
6.41,0.76141249513494,5,,,,,,,,,,
6.42,0.763352116817106,5,,,,,,,,,,
6.43,0.765290457285077,5,,,,,,,,,,
6.44,0.767227613129601,5,,,,,,,,,,
6.45,0.769163680941427,5,,,,,,,,,,
6.46,0.771098757311305,5,,,,,,,,,,
6.47,0.773032938829982,5,,,,,,,,,,
6.48,0.774966322088208,5,,,,,,,,,,
6.49,0.776899003676731,5,,,,,,,,,,
6.50,0.7788310801863,5,,,,,,,,,,
6.51,0.780762648207664,5,,,,,,,,,,
6.52,0.782693804331571,5,,,,,,,,,,
6.53,0.784624645148771,5,,,,,,,,,,
6.54,0.786555267250011,5,,,,,,,,,,
6.55,0.788485767226041,5,,,,,,,,,,
6.56,0.790416241667609,5,,,,,,,,,,
6.57,0.792346787165465,5,,,,,,,,,,
6.58,0.794277500310356,5,,,,,,,,,,
6.59,0.796208477693032,5,,,,,,,,,,
6.60,0.798139815904241,5,,,,,,,,,,
6.61,0.800071611534733,5,,,,,,,,,,
6.62,0.802003961175254,5,,,,,,,,,,
6.63,0.803936961416556,5,,,,,,,,,,
6.64,0.805870708849386,5,,,,,,,,,,
6.65,0.807805300064492,5,,,,,,,,,,
6.66,0.809740831652624,5,,,,,,,,,,
6.67,0.811677400204531,5,,,,,,,,,,
6.68,0.813615102310961,5,,,,,,,,,,
6.69,0.815554034562663,5,,,,,,,,,,
6.70,0.817494293550385,5,,,,,,,,,,
6.71,0.819435975864877,5,,,,,,,,,,
6.72,0.821379178096886,5,,,,,,,,,,
6.73,0.823323996837163,5,,,,,,,,,,
6.74,0.825270528676455,5,,,,,,,,,,
6.75,0.827218870205512,5,,,,,,,,,,
6.76,0.829169118015081,5,,,,,,,,,,
6.77,0.831121368695912,5,,,,,,,,,,
6.78,0.833075718838753,5,,,,,,,,,,
6.79,0.835032265034354,5,,,,,,,,,,
6.80,0.836991103873463,5,,,,,,,,,,
6.81,0.838952331946828,5,,,,,,,,,,
6.82,0.840916045845199,5,,,,,,,,,,
6.83,0.842882342159324,5,,,,,,,,,,
6.84,0.844851317479951,5,,,,,,,,,,
6.85,0.84682306839783,5,,,,,,,,,,
6.86,0.84879769150371,5,,,,,,,,,,
6.87,0.850775283388339,5,,,,,,,,,,
6.88,0.852755940642465,5,,,,,,,,,,
6.89,0.854739759856837,5,,,,,,,,,,
6.90,0.856726823278647,5,,,,,,,,,,
6.91,0.858717039567854,5,,,,,,,,,,
6.92,0.860710202055123,5,,,,,,,,,,
6.93,0.862706101993299,5,,,,,,,,,,
6.94,0.864704530635222,5,,,,,,,,,,
6.95,0.866705279233738,5,,,,,,,,,,
6.96,0.868708139041689,5,,,,,,,,,,
6.97,0.870712901311918,5,,,,,,,,,,
6.98,0.872719357297268,5,,,,,,,,,,
6.99,0.874727298250584,5,,,,,,,,,,
7.00,0.876736515424706,5,,,,,,,,,,
7.01,0.87874680007248,5,,,,,,,,,,
7.02,0.880757943446748,5,,,,,,,,,,
7.03,0.882769736800353,5,,,,,,,,,,
7.04,0.884781971386139,5,,,,,,,,,,
7.05,0.886794438456948,5,,,,,,,,,,
7.06,0.888806929265624,5,,,,,,,,,,
7.07,0.89081923506501,5,,,,,,,,,,
7.08,0.892831147107949,5,,,,,,,,,,
7.09,0.894842456647284,5,,,,,,,,,,
7.10,0.896852954935858,5,,,,,,,,,,
7.11,0.898862433226516,5,,,,,,,,,,
7.12,0.900870682772098,5,,,,,,,,,,
7.13,0.90287749482545,5,,,,,,,,,,
7.14,0.904882660639414,5,,,,,,,,,,
7.15,0.906885971466833,5,,,,,,,,,,
7.16,0.90888721856055,5,,,,,,,,,,
7.17,0.910886193173409,5,,,,,,,,,,
7.18,0.912882686558253,5,,,,,,,,,,
7.19,0.914876489967924,5,,,,,,,,,,
7.20,0.916867394655267,5,,,,,,,,,,
7.21,0.918855191873124,5,,,,,,,,,,
7.22,0.920839672874338,5,,,,,,,,,,
7.23,0.922820628911752,5,,,,,,,,,,
7.24,0.924797851238211,5,,,,,,,,,,
7.25,0.926771131106556,5,,,,,,,,,,
7.26,0.928740259769631,5,,,,,,,,,,
7.27,0.93070502848028,5,,,,,,,,,,
7.28,0.932665228491345,5,,,,,,,,,,
7.29,0.934620651055669,5,,,,,,,,,,
7.30,0.936571087426096,5,,,,,,,,,,
7.31,0.938516328855469,5,,,,,,,,,,
7.32,0.94045616659663,5,,,,,,,,,,
7.33,0.942390391902424,5,,,,,,,,,,
7.34,0.944318796025694,5,,,,,,,,,,
7.35,0.946241170219281,5,,,,,,,,,,
7.36,0.948157305736031,5,,,,,,,,,,
7.37,0.950066993828785,5,,,,,,,,,,
7.38,0.951970025750387,5,,,,,,,,,,
7.39,0.953866192753681,5,,,,,,,,,,
7.40,0.955755286091508,5,,,,,,,,,,
7.41,0.957637097016714,5,,,,,,,,,,
7.42,0.95951141678214,5,,,,,,,,,,
7.43,0.961378036640629,5,,,,,,,,,,
7.44,0.963236747845026,5,,,,,,,,,,
7.45,0.965087341648172,5,,,,,,,,,,
